	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	495.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:14.104661	0
1	23488	492	0		135	2016-05-01 18:00:30.000000	2016-05-01 18:01:01.589294	0
2	23476	522	1		154	2016-05-01 18:01:21.000000	2016-05-01 18:01:20.464705	0
3	10719	692	2		684	2016-05-01 18:10:11.000000	2016-05-01 18:10:10.495658	0
4	25461	722	1		947	2016-05-01 18:14:34.000000	2016-05-01 18:14:33.000496	0
5	42428297	795	0		973	2016-05-01 18:15:00.000000		0
0	42428297	776	0	526.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:45.123983	1
1	30015	516	0		144	2016-05-01 18:01:10.000000	2016-05-01 18:01:09.085841	1
2	4886239171	452	1		150	2016-05-01 18:01:16.000000	2016-05-01 18:01:15.821245	1
3	4424	652	2		303	2016-05-01 18:03:49.000000	2016-05-01 18:03:48.571406	1
4	9842	716	1		460	2016-05-01 18:06:26.000000	2016-05-01 18:06:25.462621	1
5	42428297	796	0		669	2016-05-01 18:09:55.000000		1
0	42428297	777	0	572.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:59:31.416538	2
1	27338	521	0		109	2016-05-01 18:01:21.000000	2016-05-01 18:01:20.547455	2
2	28468	511	1		143	2016-05-01 18:01:55.000000	2016-05-01 18:01:54.220170	2
3	21856	721	2		233	2016-05-01 18:03:25.000000	2016-05-01 18:03:24.125940	2
4	4445	560	1		270	2016-05-01 18:04:02.000000	2016-05-01 18:04:01.528946	2
5	29317	711	2		437	2016-05-01 18:06:49.000000	2016-05-01 18:06:48.349366	2
6	21908	760	1		710	2016-05-01 18:11:22.000000	2016-05-01 18:11:21.531892	2
7	42428297	797	0		846	2016-05-01 18:13:38.000000		2
0	42428297	778	0	405.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:56:44.524879	3
1	29634	425	0		129	2016-05-01 17:58:54.000000	2016-05-01 17:58:53.836668	3
2	11257	384	1		181	2016-05-01 17:59:46.000000	2016-05-01 18:00:38.047110	3
3	6224278787	508	2		199	2016-05-01 18:00:57.000000	2016-05-01 18:00:56.403674	3
4	31297	428	3		210	2016-05-01 18:01:08.000000	2016-05-01 18:01:07.082942	3
5	6548	416	4		214	2016-05-01 18:01:12.000000	2016-05-01 18:01:11.891155	3
6	3561	616	5		367	2016-05-01 18:03:45.000000	2016-05-01 18:03:44.653023	3
7	3977886868	628	4		380	2016-05-01 18:03:58.000000	2016-05-01 18:03:57.780784	3
8	3977886187	625	3		411	2016-05-01 18:04:29.000000	2016-05-01 18:04:28.878261	3
9	5728	584	2		457	2016-05-01 18:05:15.000000	2016-05-01 18:05:14.482053	3
10	11365	708	1		469	2016-05-01 18:05:27.000000	2016-05-01 18:05:26.475051	3
11	19318	562	0		496	2016-05-01 18:05:54.000000	2016-05-01 18:05:53.495033	3
12	31297	762	1		596	2016-05-01 18:07:34.000000	2016-05-01 18:07:33.283797	3
13	42428297	798	0		790	2016-05-01 18:10:48.000000		3
0	42428297	779	0	396.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:56:35.323222	4
1	1954	420	0		132	2016-05-01 17:58:48.000000	2016-05-01 17:58:47.558178	4
2	3857343079	388	1		136	2016-05-01 17:58:52.000000	2016-05-01 17:58:51.645346	4
3	33487	376	2		145	2016-05-01 17:59:01.000000	2016-05-01 17:59:16.438548	4
4	3997454670	459	3		168	2016-05-01 17:59:40.000000	2016-05-01 17:59:39.044219	4
5	28774	659	4		410	2016-05-01 18:03:42.000000	2016-05-01 18:03:41.123418	4
6	6139477294	620	3		442	2016-05-01 18:04:14.000000	2016-05-01 18:04:13.636890	4
7	42423674	576	2		740	2016-05-01 18:09:12.000000	2016-05-01 18:09:11.063764	4
8	29216	588	1		812	2016-05-01 18:10:24.000000	2016-05-01 18:10:23.098868	4
9	42428297	799	0		1031	2016-05-01 18:14:03.000000		4
0	42428297	780	0	493.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:12.973966	5
1	3797	480	0		115	2016-05-01 18:00:08.000000	2016-05-01 18:00:11.016831	5
2	11663	523	1		184	2016-05-01 18:01:21.000000	2016-05-01 18:01:20.345852	5
3	2044	514	2		262	2016-05-01 18:02:39.000000	2016-05-01 18:02:38.224446	5
4	27149	714	3		454	2016-05-01 18:05:51.000000	2016-05-01 18:05:50.976171	5
5	11276	723	2		519	2016-05-01 18:06:56.000000	2016-05-01 18:06:55.394918	5
6	24894	680	1		850	2016-05-01 18:12:27.000000	2016-05-01 18:12:26.440008	5
7	42428297	800	0		1102	2016-05-01 18:16:39.000000		5
0	42428297	781	0	516.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:35.234037	6
1	7509	484	0		107	2016-05-01 18:00:23.000000	2016-05-01 18:00:22.421318	6
2	5125	437	1		161	2016-05-01 18:01:17.000000	2016-05-01 18:01:54.837376	6
