	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	396.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:56:35.323222	0
1	1954	420	0		132	2016-05-01 17:58:48.000000	2016-05-01 17:58:47.686184	0
2	6139477294	620	1		275	2016-05-01 18:01:11.000000	2016-05-01 18:01:10.414177	0
3	4597668029	394	0		368	2016-05-01 18:02:44.000000	2016-05-01 18:02:43.067892	0
4	248707602	594	1		523	2016-05-01 18:05:19.000000	2016-05-01 18:05:18.431588	0
5	30015	516	0		694	2016-05-01 18:08:10.000000	2016-05-01 18:08:09.506848	0
6	9842	716	1		948	2016-05-01 18:12:24.000000	2016-05-01 18:12:23.462621	0
7	42428297	815	0		1157	2016-05-01 18:15:53.000000		0
0	42428297	776	0	449.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:57:28.675933	1
1	3997454670	460	0		131	2016-05-01 17:59:40.000000	2016-05-01 17:59:39.044219	1
2	28774	660	1		373	2016-05-01 18:03:42.000000	2016-05-01 18:03:41.857613	1
3	7468	435	0		472	2016-05-01 18:05:21.000000	2016-05-01 18:05:20.835265	1
4	4207957613	635	1		623	2016-05-01 18:07:52.000000	2016-05-01 18:07:51.036284	1
5	42428297	816	0		684	2016-05-01 18:08:53.000000		1
0	42428297	777	0	531.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:50.966602	2
1	28468	511	0		130	2016-05-01 18:01:01.000000	2016-05-01 18:01:00.472272	2
2	29317	711	1		330	2016-05-01 18:04:21.000000	2016-05-01 18:04:20.289552	2
3	28383	464	0		466	2016-05-01 18:06:37.000000	2016-05-01 18:06:36.934132	2
4	33512	664	1		709	2016-05-01 18:10:40.000000	2016-05-01 18:10:39.550846	2
5	42428297	817	0		864	2016-05-01 18:13:15.000000		2
0	42428297	778	0	405.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:56:44.524879	3
1	29634	425	0		129	2016-05-01 17:58:54.000000	2016-05-01 17:58:53.385509	3
2	3977886187	625	1		338	2016-05-01 18:02:23.000000	2016-05-01 18:02:22.759121	3
3	12634	410	0		417	2016-05-01 18:03:42.000000	2016-05-01 18:03:41.103659	3
4	11826	610	1		546	2016-05-01 18:05:51.000000	2016-05-01 18:05:50.215450	3
5	6716668070	458	0		552	2016-05-01 18:05:57.000000	2016-05-01 18:05:56.925405	3
6	13277	658	1		640	2016-05-01 18:07:25.000000	2016-05-01 18:07:24.457766	3
7	5607992553	532	0		664	2016-05-01 18:07:49.000000	2016-05-01 18:07:48.148392	3
8	4796245033	732	1		795	2016-05-01 18:10:00.000000	2016-05-01 18:09:59.375611	3
9	42428297	818	0		1019	2016-05-01 18:13:44.000000		3
0	42428297	779	0	363.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:56:02.096263	4
1	9743	389	0		127	2016-05-01 17:58:10.000000	2016-05-01 17:58:09.427509	4
2	5062	589	1		286	2016-05-01 18:00:49.000000	2016-05-01 18:00:48.488507	4
3	5101	438	0		332	2016-05-01 18:01:35.000000	2016-05-01 18:01:34.700105	4
4	5235625496	638	1		735	2016-05-01 18:08:18.000000	2016-05-01 18:08:17.330336	4
5	1561	550	0		782	2016-05-01 18:09:05.000000	2016-05-01 18:09:04.467758	4
6	11626	750	1		1549	2016-05-01 18:21:52.000000	2016-05-01 18:21:51.833528	4
7	42428297	819	0		2080	2016-05-01 18:30:43.000000		4
0	42428297	780	0	360.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:55:59.166149	5
1	3831822160	385	0		127	2016-05-01 17:58:07.000000	2016-05-01 17:58:06.310055	5
2	13344	585	1		271	2016-05-01 18:00:31.000000	2016-05-01 18:00:30.470805	5
3	12632	409	0		347	2016-05-01 18:01:47.000000	2016-05-01 18:01:46.980522	5
4	8567053364	609	1		540	2016-05-01 18:05:00.000000	2016-05-01 18:04:59.206118	5
5	6700	500	0		542	2016-05-01 18:05:02.000000	2016-05-01 18:05:01.365338	5
6	13821	700	1		748	2016-05-01 18:08:28.000000	2016-05-01 18:08:27.864131	5
7	42428297	820	0		1193	2016-05-01 18:15:53.000000		5
0	42428297	781	0	493.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:12.973966	6
1	3797	480	0		115	2016-05-01 18:00:08.000000	2016-05-01 18:00:07.473368	6
2	24894	680	1		196	2016-05-01 18:01:29.000000	2016-05-01 18:01:28.618007	6
3	3874596369	491	0		205	2016-05-01 18:01:38.000000	2016-05-01 18:01:37.954800	6
4	29212	691	1		433	2016-05-01 18:05:26.000000	2016-05-01 18:05:25.721069	6
5	11331	533	0		500	2016-05-01 18:06:33.000000	2016-05-01 18:06:32.022887	6
6	42428212	733	1		644	2016-05-01 18:08:57.000000	2016-05-01 18:08:56.225677	6
7	42428297	821	0		1144	2016-05-01 18:17:17.000000		6
0	42428297	782	0	600.0	0	2016-05-01 17:50:04.000000	2016-05-01 18:00:03.718079	7
1	4773	542	0		114	2016-05-01 18:01:58.000000	2016-05-01 18:01:57.417140	7
2	28804	742	1		234	2016-05-01 18:03:58.000000	2016-05-01 18:03:57.579275	7
3	5266429281	398	0		291	2016-05-01 18:04:55.000000	2016-05-01 18:04:54.320673	7
4	8103	598	1		333	2016-05-01 18:05:37.000000	2016-05-01 18:05:36.805363	7
5	42428297	822	0		740	2016-05-01 18:12:24.000000		7
0	42428297	783	0	572.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:59:31.416538	8
1	27338	521	0		109	2016-05-01 18:01:21.000000	2016-05-01 18:01:20.767624	8
2	21856	721	1		232	2016-05-01 18:03:24.000000	2016-05-01 18:03:23.125940	8
3	4445	560	0		269	2016-05-01 18:04:01.000000	2016-05-01 18:04:00.269036	8
4	21908	760	1		523	2016-05-01 18:08:15.000000	2016-05-01 18:08:14.531892	8
5	42428297	823	0		659	2016-05-01 18:10:31.000000		8
0	42428297	784	0	516.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:35.234037	9
1	7509	484	0		107	2016-05-01 18:00:23.000000	2016-05-01 18:00:22.041330	9
2	27073	684	1		239	2016-05-01 18:02:35.000000	2016-05-01 18:02:34.169583	9
3	561042204	436	0		272	2016-05-01 18:03:08.000000	2016-05-01 18:03:07.333571	9
4	4938	636	1		536	2016-05-01 18:07:32.000000	2016-05-01 18:07:31.834089	9
5	42428297	824	0		751	2016-05-01 18:11:07.000000		9
0	42428297	785	0	600.0	0	2016-05-01 17:50:37.000000	2016-05-01 18:00:36.523327	10
1	3463815149	556	0		104	2016-05-01 18:02:21.000000	2016-05-01 18:02:20.785275	10
2	6232	756	1		397	2016-05-01 18:07:14.000000	2016-05-01 18:07:13.337278	10
3	8261122940	502	0		407	2016-05-01 18:07:24.000000	2016-05-01 18:07:23.899305	10
4	4016646232	702	1		577	2016-05-01 18:10:14.000000	2016-05-01 18:10:13.765697	10
5	42428297	825	0		791	2016-05-01 18:13:48.000000		10
0	42428297	786	0	584.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:59:43.441237	11
1	1690448973	527	0		102	2016-05-01 18:01:26.000000	2016-05-01 18:01:25.162383	11
2	8261044794	727	1		293	2016-05-01 18:04:37.000000	2016-05-01 18:04:36.318168	11
3	40117	477	0		302	2016-05-01 18:04:46.000000	2016-05-01 18:04:45.231315	11
4	29306	677	1		438	2016-05-01 18:07:02.000000	2016-05-01 18:07:02.000000	11
5	29306	513	0		440	2016-05-01 18:07:04.000000	2016-05-01 18:07:03.649486	11
6	11662	713	1		644	2016-05-01 18:10:28.000000	2016-05-01 18:10:27.084631	11
7	42428297	826	0		881	2016-05-01 18:14:25.000000		11
0	42428297	787	0	492.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:11.441237	12
1	1690448973	471	0		102	2016-05-01 17:59:54.000000	2016-05-01 17:59:53.947321	12
2	3352	671	1		190	2016-05-01 18:01:22.000000	2016-05-01 18:01:21.027128	12
3	3345	390	0		228	2016-05-01 18:02:00.000000	2016-05-01 18:01:59.678139	12
4	6899374961	590	1		603	2016-05-01 18:08:15.000000	2016-05-01 18:08:14.878047	12
5	42428297	827	0		1013	2016-05-01 18:15:05.000000		12
0	42428297	788	0	487.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:58:06.262381	13
1	3955372308	467	0		101	2016-05-01 17:59:48.000000	2016-05-01 17:59:47.713726	13
2	8060	667	1		235	2016-05-01 18:02:02.000000	2016-05-01 18:02:01.795966	13
3	6326	459	0		248	2016-05-01 18:02:15.000000	2016-05-01 18:02:14.288457	13
4	9469	659	1		376	2016-05-01 18:04:23.000000	2016-05-01 18:04:22.099173	13
5	6740	411	0		443	2016-05-01 18:05:30.000000	2016-05-01 18:05:29.811360	13
6	4918486747	611	1		550	2016-05-01 18:07:17.000000	2016-05-01 18:07:16.162324	13
7	42428297	828	0		1197	2016-05-01 18:18:04.000000		13
